tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
351,39985.0,12.0,3.0,11.06290380592572,5.0,0.0
352,39985.0,12.0,3.0,11.082874845453283,5.0,0.0
353,39985.0,12.0,3.0,11.102794525671605,5.0,0.0
354,39985.0,12.0,3.0,11.122698453978611,5.0,0.0
355,39985.0,12.0,3.0,11.142543360742291,5.0,0.0
356,39985.0,12.0,3.0,11.162367423629766,5.0,0.0
357,39985.0,12.0,3.0,11.182155139606818,5.0,0.0
358,39985.0,12.0,3.0,11.201927081079221,5.0,0.0
359,39985.0,12.0,3.0,11.221643112965825,5.0,0.0
360,39985.0,12.0,3.0,11.241315825139349,5.0,0.0
361,39985.0,12.0,3.0,11.260987469000039,5.0,0.0
362,39985.0,12.0,3.0,11.280620472016999,5.0,0.0
363,39985.0,12.0,3.0,11.300228389415858,5.0,0.0
364,39985.0,12.0,3.0,11.31979744641628,5.0,0.0
365,39985.0,12.0,3.0,11.339362547429397,5.0,0.0
366,39985.0,12.0,3.0,11.358846358119722,5.0,0.0
367,39985.0,12.0,3.0,11.37833089218533,5.0,0.0
368,39985.0,12.0,3.0,11.397760246626747,5.0,0.0
369,39985.0,12.0,3.0,11.417172123209275,5.0,0.0
370,39985.0,12.0,3.0,11.436559914976243,5.0,0.0
371,39985.0,12.0,3.0,11.45590622308161,5.0,0.0
372,39985.0,12.0,3.0,11.475214227655133,5.0,0.0
373,39985.0,12.0,3.0,11.494500196456945,5.0,0.0
374,39985.0,12.0,3.0,11.513759759607217,5.0,0.0
375,39985.0,12.0,3.0,11.532972344018276,5.0,0.0
376,39985.0,12.0,3.0,11.552134223316235,5.0,0.0
377,39985.0,12.0,3.0,11.571277316086192,5.0,0.0
378,39985.0,12.0,3.0,11.590365729464455,5.0,0.0
379,39985.0,12.0,3.0,11.609466531145847,5.0,0.0
380,39985.0,12.0,3.0,11.628517277735666,5.0,0.0
381,39985.0,12.0,3.0,11.647506569632725,5.0,0.0
382,39985.0,12.0,3.0,11.666485589182807,5.0,0.0
383,39985.0,12.0,3.0,11.685453926964863,5.0,0.0
384,39985.0,12.0,3.0,11.704372547176597,5.0,0.0
385,39985.0,12.0,3.0,11.72327215701228,5.0,0.0
386,39985.0,12.0,3.0,11.74212431807436,5.0,0.0
387,39985.0,12.0,3.0,11.760936838457667,5.0,0.0
388,39985.0,12.0,3.0,11.779723467531447,5.0,0.0
389,39985.0,12.0,3.0,11.798490194321388,5.0,0.0
390,39985.0,12.0,3.0,11.817247231826187,5.0,0.0
391,39985.0,12.0,3.0,11.835935697613497,5.0,0.0
392,39985.0,12.0,3.0,11.85460632950242,5.0,0.0
393,39985.0,12.0,3.0,11.873231106953327,5.0,0.0
394,39985.0,12.0,3.0,11.8918296689003,5.0,0.0
395,39985.0,12.0,3.0,11.910429574082423,5.0,0.0
396,39985.0,12.0,3.0,11.928953771242714,5.0,0.0
397,39985.0,12.0,3.0,11.947462980572466,5.0,0.0
398,39985.0,12.0,3.0,11.965926524808166,5.0,0.0
399,39985.0,12.0,3.0,11.98435556586494,5.0,0.0
400,39985.0,12.0,3.0,12.002786121196472,5.0,0.0
401,39985.0,12.0,3.0,12.021181237941772,5.0,0.0
402,39985.0,12.0,3.0,12.03953729179758,5.0,0.0
403,39985.0,12.0,3.0,12.057868100771653,5.0,0.0
404,39985.0,12.0,3.0,12.07616031115844,5.0,0.0
405,39985.0,12.0,3.0,12.094440004399582,5.0,0.0
406,39985.0,12.0,3.0,12.112665114593034,5.0,0.0
407,39985.0,12.0,3.0,12.130873597192977,5.0,0.0
408,39985.0,12.0,3.0,12.14903675441589,5.0,0.0
409,39985.0,12.0,3.0,12.167191070668059,5.0,0.0
410,39985.0,12.0,3.0,12.1853042695175,5.0,0.0
411,39985.0,12.0,3.0,12.203376631342154,5.0,0.0
412,39985.0,12.0,3.0,12.221450047691595,5.0,0.0
413,39985.0,12.0,3.0,12.239476205714933,5.0,0.0
414,39985.0,12.0,3.0,12.257475558838529,5.0,0.0
415,39985.0,12.0,3.0,12.275441878244985,5.0,0.0
416,39985.0,12.0,3.0,12.293365890574453,5.0,0.0
417,39985.0,12.0,3.0,12.311256056325403,5.0,0.0
418,39985.0,12.0,3.0,12.329142701970678,5.0,0.0
419,39985.0,12.0,3.0,12.346979861228023,5.0,0.0
420,39985.0,12.0,3.0,12.364780736701167,5.0,0.0
421,39985.0,12.0,3.0,12.382548003959966,5.0,0.0
422,39985.0,12.0,3.0,12.400319212447757,5.0,0.0
423,39985.0,12.0,3.0,12.418047062508714,5.0,0.0
424,39985.0,12.0,3.0,12.435722147090297,5.0,0.0
425,39985.0,12.0,3.0,12.453384417198869,5.0,0.0
426,39985.0,12.0,3.0,12.471012570431702,5.0,0.0
427,39985.0,12.0,3.0,12.488596607631852,5.0,0.0
428,39985.0,12.0,3.0,12.506167117754044,5.0,0.0
429,39985.0,12.0,3.0,12.523723502530135,5.0,0.0
430,39985.0,12.0,3.0,12.54126043258013,5.0,0.0
431,39985.0,12.0,3.0,12.55875061456434,5.0,0.0
432,39985.0,12.0,3.0,12.57621846964883,5.0,0.0
433,39985.0,12.0,3.0,12.593652581901129,5.0,0.0
434,39985.0,12.0,3.0,12.611023626659689,5.0,0.0
435,39985.0,12.0,3.0,12.62837423748103,5.0,0.0
436,39985.0,12.0,3.0,12.645703282484341,5.0,0.0
437,39985.0,12.0,3.0,12.662993621141649,5.0,0.0
438,39985.0,12.0,3.0,12.680282044034465,5.0,0.0
439,39985.0,12.0,3.0,12.69754938514687,5.0,0.0
440,39985.0,12.0,3.0,12.714809487992266,5.0,0.0
441,39985.0,12.0,3.0,12.732008773828765,5.0,0.0
