tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
352,39985.0,12.0,3.0,11.082657823395744,5.0,0.0
353,39985.0,12.0,3.0,11.10257055559478,5.0,0.0
354,39985.0,12.0,3.0,11.12244883305428,5.0,0.0
355,39985.0,12.0,3.0,11.142309794475995,5.0,0.0
356,39985.0,12.0,3.0,11.162151006785372,5.0,0.0
357,39985.0,12.0,3.0,11.181937109604805,5.0,0.0
358,39985.0,12.0,3.0,11.20170153522685,5.0,0.0
359,39985.0,12.0,3.0,11.221396144731065,5.0,0.0
360,39985.0,12.0,3.0,11.241087297900956,5.0,0.0
361,39985.0,12.0,3.0,11.260727557251917,5.0,0.0
362,39985.0,12.0,3.0,11.280375053214442,5.0,0.0
363,39985.0,12.0,3.0,11.299964207373915,5.0,0.0
364,39985.0,12.0,3.0,11.319546089672356,5.0,0.0
365,39985.0,12.0,3.0,11.339094582967018,5.0,0.0
366,39985.0,12.0,3.0,11.358572245532592,5.0,0.0
367,39985.0,12.0,3.0,11.378043770268864,5.0,0.0
368,39985.0,12.0,3.0,11.397470329079953,5.0,0.0
369,39985.0,12.0,3.0,11.416866518760228,5.0,0.0
370,39985.0,12.0,3.0,11.436230023208145,5.0,0.0
371,39985.0,12.0,3.0,11.455554711181236,5.0,0.0
372,39985.0,12.0,3.0,11.474859564019992,5.0,0.0
373,39985.0,12.0,3.0,11.494133575712372,5.0,0.0
374,39985.0,12.0,3.0,11.513384239946532,5.0,0.0
375,39985.0,12.0,3.0,11.532605787094777,5.0,0.0
376,39985.0,12.0,3.0,11.551804183092964,5.0,0.0
377,39985.0,12.0,3.0,11.57094652900806,5.0,0.0
378,39985.0,12.0,3.0,11.590059847795,5.0,0.0
379,39985.0,12.0,3.0,11.609132648128881,5.0,0.0
380,39985.0,12.0,3.0,11.628180127101356,5.0,0.0
381,39985.0,12.0,3.0,11.64719714043771,5.0,0.0
382,39985.0,12.0,3.0,11.666169172365342,5.0,0.0
383,39985.0,12.0,3.0,11.685116005667737,5.0,0.0
384,39985.0,12.0,3.0,11.704039066492275,5.0,0.0
385,39985.0,12.0,3.0,11.722927175314952,5.0,0.0
386,39985.0,12.0,3.0,11.741784074234676,5.0,0.0
387,39985.0,12.0,3.0,11.760599738708164,5.0,0.0
388,39985.0,12.0,3.0,11.779385333958926,5.0,0.0
389,39985.0,12.0,3.0,11.798145033318493,5.0,0.0
390,39985.0,12.0,3.0,11.816875843162506,5.0,0.0
391,39985.0,12.0,3.0,11.835580763064195,5.0,0.0
392,39985.0,12.0,3.0,11.85424005234552,5.0,0.0
393,39985.0,12.0,3.0,11.872855725680989,5.0,0.0
394,39985.0,12.0,3.0,11.891461405201046,5.0,0.0
395,39985.0,12.0,3.0,11.910050758522942,5.0,0.0
396,39985.0,12.0,3.0,11.92858976952074,5.0,0.0
397,39985.0,12.0,3.0,11.947102241457943,5.0,0.0
398,39985.0,12.0,3.0,11.96556829192893,5.0,0.0
399,39985.0,12.0,3.0,11.984032983714926,5.0,0.0
400,39985.0,12.0,3.0,12.00245803724181,5.0,0.0
401,39985.0,12.0,3.0,12.020858872638941,5.0,0.0
402,39985.0,12.0,3.0,12.039216828692652,5.0,0.0
403,39985.0,12.0,3.0,12.057529221572677,5.0,0.0
404,39985.0,12.0,3.0,12.075816912393798,5.0,0.0
405,39985.0,12.0,3.0,12.094087501087637,5.0,0.0
406,39985.0,12.0,3.0,12.112317765220615,5.0,0.0
